year,state,state_name,income_mean_bottom,income_mean_upper,income_mean_top,share_bottom,share_upper,share_top,n_bottom_50,n_upper_49,n_top_1,total,total_agi
2013,MT,Montana,17620.95037243112,82694.63471364994,790938.0749382993,0.15392139436065183,0.7079057760820882,0.13817282955725999,222860.0,218404.0,4457.0,445721.0,25513055.0
2014,MT,Montana,18412.189774346632,86862.43851725684,968251.5709211987,0.14981165894088525,0.6926287371179948,0.15755960394112004,225257.0,220753.0,4505.0,450515.0,27684591.849
2015,MT,Montana,18933.233061605722,88306.9856724806,944936.8559526419,0.15222939657896042,0.695816566564652,0.15195403685638764,228047.0,223486.0,4561.0,456094.0,28362899.0
2016,MT,Montana,19247.7506328009,88949.99947452094,914065.931704124,0.15435147441241395,0.6990406603683892,0.14660786521919691,229140.0,224557.0,4583.0,458280.0,28573938.777
2017,MT,Montana,20071.532433783534,92796.01015822201,1022236.6214177979,0.15268469561102374,0.6917863043094198,0.15552900007955645,232042.0,227402.0,4641.0,464085.0,30503636.991
2018,MT,Montana,21028.411947675657,97782.02324378144,1078275.031955688,0.15191574083887371,0.6922817854117722,0.15580247374935408,234690.0,229997.0,4694.0,469381.0,32486153.0
2019,MT,Montana,21259.48021725455,99746.07516551012,1170786.3898026317,0.14926760916954174,0.6863367721847718,0.16439561864568636,243217.0,238354.0,4864.0,486435.0,34640248.0
2020,MT,Montana,21496.98919115669,103075.078421161,1383928.3877349158,0.14313336582804306,0.6725788493053051,0.18428778486665187,252756.0,247701.0,5055.0,505512.0,37961051.0
2021,MT,Montana,23913.482883745593,118503.89647096826,2054374.356944994,0.13202148582806528,0.6411545050914663,0.22682400908046843,252713.0,247660.0,5054.0,505427.0,45774731.0
2022,MT,Montana,25420.649173437057,121006.17370394229,2129937.4632425015,0.1362246550215162,0.6354802508806061,0.22829509409787765,255032.0,249931.0,5101.0,510064.0,47591084.0
1997,NC,North Carolina,11742.789723497606,52111.87236841995,517745.9555818674,0.1604922239985611,0.6979839953084735,0.1415237806929653,1730076.5,1695474.97,34601.53,3460153.0,126585102.0
1998,NC,North Carolina,12374.54927466412,55349.360413170674,564454.2463525106,0.1588394744718023,0.6962540503686105,0.144906475159587,1758021.5,1722861.07,35160.43,3516043.0,136960436.0
1999,NC,North Carolina,12869.013653557144,58604.45035595542,583814.8963166557,0.1569819341510923,0.7005854069408562,0.1424326589080514,1788815.0,1753038.7,35776.3,3577630.0,146642891.0
2000,NC,North Carolina,13351.815786632962,61271.90725028875,620599.3057073833,0.1555969423018077,0.699758530083653,0.1446445276145392,1818225.0,1781860.5,36364.5,3636450.0,156022380.0
2001,NC,North Carolina,13693.456004757418,61237.99152580219,538273.1815568365,0.1621061591182998,0.7104499027140808,0.1274439381676194,1824396.0,1787908.08,36487.92,3648792.0,154110655.0
2002,NC,North Carolina,12296.187674475212,63884.532631727154,444474.03623534605,0.1467456652028329,0.7471651308268353,0.1060892039703316,1818823.5,1782447.03,36376.47,3637647.0,152403787.0
2003,NC,North Carolina,13459.004359047722,64290.10339259967,453124.356169575,0.1573677824815993,0.7366701816700763,0.1059620358483243,1840406.5,1803598.37,36808.13,3680813.0,157402225.0
2004,NC,North Carolina,19837.996959624845,62173.312270841416,474295.2817805473,0.2198024709533632,0.6750949069330608,0.1051026221135759,1884960.0,1847260.8,37699.2,3769920.0,170124706.0
2005,NC,North Carolina,19945.17364982404,67352.6564220534,497990.67655080446,0.2079559050899264,0.6881993215461867,0.1038447733638869,1939804.5,1901008.41,38796.09,3879609.0,186047795.0
2006,NC,North Carolina,20092.543144503816,72684.90485245475,504271.5583379365,0.1981333734594959,0.7024137854794132,0.0994528410610907,2002806.5,1962750.37,40056.13,4005613.0,203102967.0
2007,NC,North Carolina,17709.09152313202,69247.84189717629,501658.7955784071,0.1852315598184505,0.7098245574530025,0.1049438827285469,2300944.0,2254925.12,46018.88,4601888.0,219982102.0
2008,NC,North Carolina,19695.097611437377,72592.07976856538,459497.7526169193,0.196901178158414,0.7112225076070491,0.0918763142345369,2090045.5,2048244.59,41800.91,4180091.0,209057409.0
2009,NC,North Carolina,20488.668034211805,69597.97828624849,435683.1296174962,0.2103379040045799,0.7002071093258336,0.0894549866695863,2072437.5,2030988.75,41448.75,4144875.0,201872716.0
2010,NC,North Carolina,13469.188659671509,73705.5586448964,658743.7212474584,0.1362237078104252,0.7305291984372262,0.1332470937523486,2101383.0,2059355.34,42027.66,4202766.0,207775317.0
2011,NC,North Carolina,13439.716724413174,75031.99329668102,679366.3457371073,0.133650864731571,0.7312303653729922,0.1351187698954367,2147642.0,2104689.16,42952.84,4295284.0,215963437.0
2012,NC,North Carolina,14027.244274066366,78217.65292345408,831867.8529762025,0.1307074040528531,0.7142638740497705,0.1550287218973762,2143795.0,2100919.1,42875.9,4287590.0,230067580.0
2013,NC,North Carolina,17558.614525272384,84109.63806318579,808439.9406087602,0.15116556415448146,0.7096344817406449,0.13919995410487362,2020506.0,1980097.0,40410.0,4041013.0,234691586.0
2014,NC,North Carolina,17936.70954358881,87214.84751552127,941641.9223205748,0.14673363608646114,0.6992033372996133,0.15406302661392557,2039170.0,1998387.0,40783.0,4078340.0,249268000.0
2015,NC,North Carolina,18477.239321274395,90069.0876965118,1038824.8871290954,0.14489500203107253,0.6921788612927895,0.16292613667613798,2070940.0,2029522.0,41419.0,4141881.0,264089537.0
2016,NC,North Carolina,19083.88384528041,92469.85485535505,1023137.0925948023,0.1466108344761332,0.6961869097799225,0.15720225574394436,2095171.0,2053269.0,41903.0,4190343.0,272722000.0
2017,NC,North Carolina,19759.7115106606,96039.45350127309,1085212.9313900922,0.1457393418424937,0.6941802079638795,0.16008045019362682,2123614.0,2081143.0,42472.0,4247229.0,287925000.0
2018,NC,North Carolina,20786.976853129887,101004.289840722,1188278.6104333682,0.1448197680438049,0.6896081108577258,0.1655721210984693,2151738.0,2108703.0,43035.0,4303476.0,308853747.0
2019,NC,North Carolina,21084.816721886415,102873.25782892217,1174018.0664611785,0.14503131221141657,0.6934584546378594,0.16151023315072408,2222333.0,2177886.0,44447.0,4444666.0,323085293.0
2020,NC,North Carolina,20214.0060822029,102825.27735974446,1266560.915433044,0.1381549067882698,0.6887155061840944,0.1731295870276358,2350793.0,2303777.0,47016.0,4701586.0,343954081.0
2021,NC,North Carolina,22664.67391446642,116388.06156898681,1790963.3670063056,0.13135555262475399,0.6610489482498698,0.20759549912537625,2291638.0,2245806.0,45833.0,4583277.0,395409459.0
2022,NC,North Carolina,24859.104803803184,123146.77532837135,1589460.4836109618,0.14018396348892698,0.6805530915705746,0.17926294494049838,2326261.0,2279736.0,46525.0,4652522.0,412520552.0
1997,ND,North Dakota,10333.493315793236,44827.33786491143,344460.35085417336,0.1689763425175655,0.7183693043979905,0.1126543530844438,150067.0,147065.66,3001.34,300134.0,9177121.0
1998,ND,North Dakota,10852.483889623058,46219.14327778947,410629.9726413057,0.1686219738349415,0.7037736229578403,0.1276044032072181,150148.5,147145.53,3002.9700000000003,300297.0,9663534.0
1999,ND,North Dakota,11305.722024741886,48739.19479868577,399666.69615728833,0.168582427298728,0.7122269865516939,0.1191905861495779,150779.5,147763.91,3015.59,301559.0,10111796.0
2000,ND,North Dakota,11767.403805745029,51279.26686759539,444049.3477379826,0.1659669939898291,0.7087759201757627,0.1252570858344081,151402.5,148374.45,3028.05,302805.0,10734751.0
2001,ND,North Dakota,12248.036795960052,51558.29458949394,404421.3720743151,0.172839624532849,0.7130195718969977,0.1141408035701532,150718.0,147703.63999999998,3014.36,301436.0,10680419.0
2002,ND,North Dakota,10146.568578384851,54208.4229192972,401865.7707032788,0.1422918729679236,0.7449956710853782,0.112712455946698,150520.0,147509.6,3010.4,301040.0,10733301.0
2003,ND,North Dakota,12171.076703665389,55023.07282519133,426723.61024359777,0.1630895985972707,0.7225504577411337,0.1143599436615955,151213.0,148188.74,3024.26,302426.0,11284748.0
2004,ND,North Dakota,18912.652410345538,52709.0162049435,458664.23737636657,0.2371766875292599,0.6477844885672733,0.1150388239034667,152515.0,149464.7,3050.3,305030.0,12161664.0
2005,ND,North Dakota,19121.233101337315,57091.923135403136,468045.9068294889,0.2264683967575911,0.662662596450986,0.1108690067914227,153617.5,150545.15,3072.35,307235.0,12970269.0
2006,ND,North Dakota,19105.26867365025,62405.33480028524,509369.7736862294,0.2112248914624971,0.676144841987481,0.1126302665500218,157311.0,154164.78,3146.2200000000003,314622.0,14228763.0
2007,ND,North Dakota,17700.088716221613,65181.56774804654,504141.019533111,0.1931041397193692,0.6968944705305703,0.1100013897500605,171815.5,168379.19,3436.31,343631.0,15748754.0
2008,ND,North Dakota,19279.23066344845,76483.3166589113,511655.5437383674,0.1845503050270822,0.7174933103908958,0.0979563845820219,161380.5,158152.88999999998,3227.61,322761.0,16858774.0
2009,ND,North Dakota,20513.89768221221,74930.6312233252,461794.4476409666,0.1988131302385314,0.7116760404841204,0.0895108292773481,161486.0,158256.28,3229.7200000000003,322972.0,16662417.0
2010,ND,North Dakota,16003.180794740549,81475.83166819651,831668.0751746956,0.1422721752822688,0.7098531894367146,0.1478746352810165,165231.0,161926.38,3304.62,330462.0,18585655.0
2011,ND,North Dakota,16373.360512610669,86769.21693197067,989160.8994214436,0.1351044225756504,0.701654791212116,0.1632407862122334,171907.0,168468.86,3438.14,343814.0,20833480.0
2012,ND,North Dakota,17752.357592763106,94829.06193686974,1561605.243695061,0.1250897686835653,0.6548371084220533,0.2200731228943813,176915.0,173376.69999999998,3538.3,353830.0,25107236.0
2013,ND,North Dakota,23576.113335760223,104353.8894907909,1313222.390776699,0.15499886358006662,0.6723490322560572,0.17265210416387614,164820.0,161525.0,3296.0,329641.0,25069958.0
2014,ND,North Dakota,24858.964704701506,109013.01011537187,1484373.8700915265,0.15404334735803502,0.662015308729197,0.18394134391276803,169371.0,165985.0,3387.0,338743.0,27332486.493
2015,ND,North Dakota,25273.4723408293,106620.58177461226,1166047.7461447213,0.16509953628788102,0.6825774751154438,0.1523229885966752,168624.0,165253.0,3372.0,337249.0,25812998.0
2016,ND,North Dakota,25103.303119263815,103454.08506837847,1059516.4567000913,0.16998280681087388,0.6865095025152828,0.1435076906738433,164526.0,161235.0,3291.0,329052.0,24297434.114
2017,ND,North Dakota,25782.235639104983,106720.81878171964,1085061.4434075858,0.16953888871676948,0.6877374946414913,0.14272361664173933,166076.0,162754.0,3322.0,332152.0,25255624.821
2018,ND,North Dakota,27016.375460784606,113760.9083903167,1173821.3964638896,0.16678792924807578,0.6882652827116638,0.1449467880402605,166835.0,163498.0,3337.0,333670.0,27024000.0
2019,ND,North Dakota,27097.62364273102,114858.28015946176,1346171.604576122,0.1626711735416865,0.6757232617405724,0.16160556471774115,170471.0,167062.0,3409.0,340942.0,28396912.0
2020,ND,North Dakota,26538.147186347935,115397.44006813866,1267020.2898550725,0.16086984204220373,0.6855350718536536,0.1535950861041427,172516.0,169067.0,3450.0,345033.0,28459374.0
2021,ND,North Dakota,28814.183948817907,127438.3541188838,2172909.5697980686,0.14614314365265232,0.6334289136456593,0.22042794270168833,170841.0,167424.0,3417.0,341682.0,33683715.0
2022,ND,North Dakota,30999.207121910837,134879.7836963182,1709719.0323520838,0.15705281057784093,0.6696832839803859,0.17326390544177311,171527.0,168097.0,3431.0,343055.0,33856134.0
1997,NE,Nebraska,11259.657426067131,49836.20808447082,534314.8010126338,0.1590674274901369,0.6899651360224623,0.1509674364874008,392717.5,384863.15,7854.35,785435.0,27798680.0
1998,NE,Nebraska,11867.453386492887,52448.32484735549,647480.187252022,0.1557073146441096,0.6743869811430144,0.1699057042128758,397947.5,389988.55,7958.95,795895.0,30330132.0
1999,NE,Nebraska,12315.974888753097,55291.55496795416,637204.9539339411,0.1554148639431574,0.6837677876713985,0.160817348385444,402084.5,394042.81,8041.69,804169.0,31863507.0
2000,NE,Nebraska,12819.867616087353,57600.57312885266,690950.5812959392,0.1542936871799782,0.6793874146224799,0.1663188981975418,404456.0,396366.88,8089.12,808912.0,33605214.0
2001,NE,Nebraska,13148.326132605032,56992.21933485275,587129.2434014115,0.1628411078160021,0.6917277924950911,0.1454310996889067,402979.5,394919.91,8059.59,805959.0,32537889.0
2002,NE,Nebraska,10298.667090782776,60263.60106652131,502984.9369812481,0.1296788679875813,0.7436513083011341,0.1266698237112846,401764.0,393728.72,8035.28,803528.0,31906769.0
2003,NE,Nebraska,11985.258558373382,61429.4496399019,507186.3177496815,0.1455761088434238,0.7312155177418209,0.1232083734147553,401354.5,393327.41,8027.09,802709.0,33043454.0
2004,NE,Nebraska,19265.42362825426,59279.78850417816,548151.133711237,0.2181255433307039,0.6577497385470822,0.1241247181222138,404390.0,396302.2,8087.8,808780.0,35716792.0
2005,NE,Nebraska,19472.692345443586,63471.96807649244,552053.1649287707,0.2100245116602025,0.6708910861238253,0.1190844022159721,408026.5,399865.97,8160.53,816053.0,37830701.0
2006,NE,Nebraska,19469.862627204337,68688.2926439582,584935.2291693415,0.1976975116853471,0.6835135255797044,0.1187889627349484,416716.0,408381.68,8334.32,833432.0,41039481.0
2007,NE,Nebraska,17752.045431144412,69722.25985286967,577823.70209296,0.1818180249139973,0.6998195422378763,0.1183624328481263,459050.5,449869.49,9181.01,918101.0,44820008.0
2008,NE,Nebraska,19351.9582650929,74029.33793011414,523129.8737415874,0.1890517105102513,0.7087378608653211,0.1022104286244275,428811.0,420234.78,8576.22,857622.0,43894512.0
2009,NE,Nebraska,20510.21085956207,72415.14651017793,473478.7431792289,0.2031787589259104,0.7030135039663009,0.0938077371077887,423050.5,414589.49,8461.01,846101.0,42705522.0
2010,NE,Nebraska,14547.57435683583,76338.00583435675,825460.2551849838,0.1374123521464412,0.7066462757923522,0.1559413720612066,427036.0,418495.28,8540.72,854072.0,45209458.0
2011,NE,Nebraska,14759.13810415377,78715.75728101326,754506.2616309013,0.1379478529375019,0.7210106877504652,0.1410414593120329,434234.0,425549.32,8684.68,868468.0,46459002.0
2012,NE,Nebraska,15488.969809543842,83610.83568946534,1079065.2014252923,0.1301496841398851,0.6885083714200034,0.1813419444401116,435970.0,427250.6,8719.4,871940.0,51884307.0
2013,NE,Nebraska,20876.355399751897,90951.45531557247,924136.9914615771,0.16247350510452116,0.693689624593556,0.14383687030192283,398222.0,390259.0,7964.0,796445.0,51167875.0
2014,NE,Nebraska,21715.95959999505,94148.5365211997,1160566.247146402,0.1582875321902211,0.6725231252140106,0.16918934259576826,402995.0,394935.0,8060.0,805990.0,55288139.362
2015,NE,Nebraska,22370.777350775974,95964.48137440984,1033355.5719375844,0.16319258841637488,0.68605104598231,0.15075636560131508,406972.0,398833.0,8139.0,813944.0,55788563.0
2016,NE,Nebraska,22789.719686181936,96422.67826257172,1027507.662936547,0.16534165876472195,0.685566790661862,0.14909155057341608,406605.0,398474.0,8132.0,813211.0,56044036.586
2017,NE,Nebraska,23612.48112561393,99486.5291187158,1077258.17440585,0.1655227752574625,0.6834518052644768,0.1510254194780607,410265.0,402061.0,8205.0,820531.0,58525931.274
2018,NE,Nebraska,24673.35039404426,104143.6897861481,1147617.108930086,0.16483288314759992,0.681829378503432,0.15333773834896813,412644.0,404392.0,8253.0,825289.0,61767469.0
2019,NE,Nebraska,24918.61617458887,105369.48373690396,1165077.578051088,0.16449852037353443,0.6816775355807501,0.15382394404571548,422799.0,414343.0,8456.0,845598.0,64046570.0
2020,NE,Nebraska,24342.328834429416,107269.77259834809,1385274.6251441753,0.154877566011166,0.6688520944602753,0.17627033952855867,433513.0,424843.0,8670.0,867026.0,68135859.0
2021,NE,Nebraska,26585.360977639542,118787.26255764085,1982487.5639237564,0.14555459357437925,0.6373528053618731,0.21709260106374761,430179.0,421576.0,8604.0,860359.0,78571646.0
2022,NE,Nebraska,28847.424161247414,124378.36150097557,1711704.8498845266,0.15595684415922806,0.6589747841015653,0.1850683717392067,433024.0,424364.0,8660.0,866048.0,80096690.0
1997,NH,New Hampshire,13031.892836310037,61050.00168470889,691414.6025619232,0.1503289320925034,0.6901553012543278,0.1595157666531687,293148.5,287285.53,5862.97,586297.0,25412805.0
1998,NH,New Hampshire,13610.358796164202,65285.91186634525,743058.6308342484,0.1472158447016607,0.6920389381598276,0.1607452171385116,299456.5,293467.37,5989.13,598913.0,27685270.0
1999,NH,New Hampshire,14171.210968201403,69566.66967755025,835367.203147441,0.1430656663766427,0.6882650987137181,0.1686692349096392,305912.0,299793.76,6118.24,611824.0,30301774.0
2000,NH,New Hampshire,15413.940935385524,74598.63826274952,1052346.922713416,0.1406798057879408,0.6672292016106817,0.1920909926013775,314594.5,308302.61,6291.89,629189.0,34469347.0
2001,NH,New Hampshire,16026.194632416227,73641.75840434936,711432.5047611477,0.1564694889770559,0.7046110943867807,0.1389194166361632,316468.0,310138.64,6329.360000000001,632936.0,32413845.0
2002,NH,New Hampshire,14522.423990266094,77343.60883205608,456050.567340898,0.1460418229300885,0.7622345691551344,0.0917236079147769,316758.0,310422.84,6335.16,633516.0,31498470.0
2003,NH,New Hampshire,14646.45967596567,79539.30260241,465495.8416756507,0.1437267557639748,0.7649143648537952,0.09135887938223,317327.0,310980.46,6346.54,634654.0,32337174.0
2004,NH,New Hampshire,20311.21585660688,80251.08809644122,501037.730972994,0.1863789847114877,0.7216689585921936,0.0919520566963186,321538.0,315107.24,6430.76,643076.0,35040580.0
2005,NH,New Hampshire,20335.69048919596,86420.81814308322,520947.7586788002,0.1761473414834407,0.7336038786270539,0.0902487798895053,325116.5,318614.17,6502.33,650233.0,37533740.0
2006,NH,New Hampshire,20311.667739953664,92220.47754707352,544039.474351819,0.1670799880369892,0.7434166683379548,0.0895033436250559,330480.5,323870.89,6609.610000000001,660961.0,40176027.0
2007,NH,New Hampshire,18228.100469574565,91441.40256533065,528506.7891198313,0.1539394954874276,0.7567938597356404,0.0892666447769321,361843.0,354606.14,7236.860000000001,723686.0,42846123.0
2008,NH,New Hampshire,19715.283873197583,93147.04652517335,479552.5836165706,0.1634896073584847,0.7569762970561046,0.0795340955854106,334485.5,327795.79,6689.71,668971.0,40335754.0
2009,NH,New Hampshire,20702.2404992206,91234.62629832963,467196.9422544215,0.1733041529570014,0.7484751633014955,0.0782206837415031,329500.5,322910.49,6590.01,659001.0,39360849.0
2010,NH,New Hampshire,16794.87786508215,89892.18196481207,983683.7616697304,0.1348305074897066,0.707227789259134,0.1579417032511592,331961.0,325321.78,6639.22,663922.0,41350022.0
2011,NH,New Hampshire,16291.887563142158,91514.88575394562,955638.8733723772,0.1302421044443843,0.7169647738568629,0.1527931216987528,339148.0,332365.04,6782.96,678296.0,42423770.0
2012,NH,New Hampshire,16789.890820119246,94457.41797151492,1129034.5149019936,0.1272550937589043,0.7015997873237926,0.1711451189173031,339955.0,333155.9,6799.1,679910.0,44853272.0
2013,NH,New Hampshire,22745.229400977005,103878.73398184305,1063062.6419993509,0.1559937700120221,0.6981829275934751,0.14582330239450275,308085.0,301923.0,6162.0,616170.0,44921435.0
2014,NH,New Hampshire,23623.21607181986,108528.12284422523,1189959.1395198968,0.15361574729455546,0.6916152622812567,0.15476899042418785,310332.0,304125.0,6207.0,620664.0,47723231.629
2015,NH,New Hampshire,24536.760773227383,111691.77893064701,1224163.0054122892,0.15482806988997017,0.6906873538246282,0.15448457628540163,314112.0,307831.0,6282.0,628225.0,49779675.0
2016,NH,New Hampshire,25273.177259592943,113774.26335526485,1317122.761356467,0.15494170149202063,0.683563236333855,0.16149506217412454,317004.0,310664.0,6340.0,634008.0,51707824.342
2017,NH,New Hampshire,26338.66545062907,118560.24903283594,1394048.331984436,0.1545622927324453,0.6818308924183697,0.16360681484918504,321262.0,314838.0,6425.0,642525.0,54745644.558
2018,NH,New Hampshire,27593.01598257231,123882.85212120069,1460801.263287629,0.15482961768289052,0.6812292071859578,0.16394117513115167,324541.0,318051.0,6491.0,649083.0,57838191.0
2019,NH,New Hampshire,28501.275502475262,127373.85072928839,1505183.457051962,0.15537926320451753,0.6805137238081949,0.16410701298728755,330066.0,323466.0,6601.0,660133.0,60544128.0
2020,NH,New Hampshire,28459.824926614194,129575.77710352729,1720454.4657213858,0.14990277628356696,0.6688469944515354,0.18125022926489767,342028.0,335187.0,6841.0,684056.0,64935802.0
2021,NH,New Hampshire,31334.00971256849,145917.25064856044,2825789.2316819937,0.13573293814022763,0.619443501314691,0.24482356054508142,337089.0,330347.0,6742.0,674178.0,77817147.0
2022,NH,New Hampshire,33653.67829047856,149857.6319235066,2270304.443790465,0.14896161719510975,0.6500516281918769,0.2009867546130134,339791.0,332996.0,6796.0,679583.0,76766198.0
1997,NJ,New Jersey,13427.91259913467,72499.91457423687,838954.9739937097,0.13261228457534,0.7016795535107665,0.1657081619138933,1930777.5,1892161.95,38615.55,3861555.0,195504599.0
1998,NJ,New Jersey,14285.079740727604,76363.42889119715,964932.8942465088,0.1317569930637704,0.6902437812241503,0.1779992257120792,1962062.5,1922821.25,39241.25,3924125.0,212726616.0
1999,NJ,New Jersey,14924.420549059249,80566.1882721846,1106003.623107135,0.1286595104352257,0.6806491535483558,0.1906913360164184,1993830.0,1953953.4,39876.6,3987660.0,231282999.0
2000,NJ,New Jersey,15769.795775057246,84257.86210750502,1310219.7776521086,0.1266173325633308,0.6629848465841945,0.2103978208524747,2033720.5,1993046.09,40674.41,4067441.0,253293576.0
2001,NJ,New Jersey,16598.09243793837,84436.79430939877,1086955.172561162,0.1370777352882215,0.6833867500475296,0.1795355146642488,2044031.5,2003150.87,40880.63,4088063.0,247502074.0
2002,NJ,New Jersey,14780.54438855886,95806.9229940484,482297.0553094767,0.124922966739738,0.7935509711407409,0.081526062119521,2036256.0,1995530.88,40725.12,4072512.0,240924251.0
2003,NJ,New Jersey,14921.643376273982,98332.89273745353,488295.040895514,0.1232645811643461,0.7960613507282274,0.0806740681074265,2041054.0,2000232.92,40821.08,4082108.0,247077300.0
2004,NJ,New Jersey,19890.008193095186,100914.1652862175,510914.00736516697,0.1541811256459364,0.7666099610151702,0.0792089133388933,2053559.0,2012487.82,41071.18,4107118.0,264917675.0
2005,NJ,New Jersey,19766.81489262418,107850.46543260384,525055.9170238824,0.1453855023554795,0.7773784647521216,0.0772360328923989,2076370.5,2034843.09,41527.41,4152741.0,282306218.0
2006,NJ,New Jersey,19731.793522538846,114877.20580089324,526275.9674825107,0.1381420572910262,0.7881689039829037,0.0736890387260701,2114811.0,2072514.78,42296.22,4229622.0,302073205.0
2007,NJ,New Jersey,17950.895924214077,117215.42747551964,547640.07559001,0.1248542434511889,0.7989655061479262,0.0761802504008849,2288470.0,2242700.6,45769.4,4576940.0,329024354.0
2008,NJ,New Jersey,19117.641752940563,120043.48781264394,501902.4955157341,0.130230666752575,0.8013894593273149,0.06837987392011,2152424.0,2109375.52,43048.48,4304848.0,315972205.0
2009,NJ,New Jersey,20480.956195431143,113840.84036305052,468954.5649664699,0.1448194500645545,0.7888616324438328,0.0663189174916126,2118266.5,2075901.17,42365.33,4236533.0,299573872.0
2010,NJ,New Jersey,16305.52910889345,103354.49334568632,1319890.1394180837,0.1132401266394815,0.7034300034253136,0.1833298699352049,2142774.5,2099919.01,42855.49,4285549.0,308539676.0
2011,NJ,New Jersey,15935.81589176718,105726.10214238144,1338064.1036322769,0.1089191434345553,0.7081711178761981,0.1829097386892463,2162884.5,2119626.81,43257.69,4325769.0,316448772.0
2012,NJ,New Jersey,15535.785881912176,110115.0067498289,1570975.374234174,0.100316307331245,0.6968044181352725,0.2028792745334824,2153780.0,2110704.4,43075.6,4307560.0,333551601.0
2013,NJ,New Jersey,22472.822273271657,120907.73679437663,1557452.148065344,0.13057103849115453,0.6884454441627267,0.18098351734611884,1968027.0,1928667.0,39361.0,3936055.0,338720757.0
2014,NJ,New Jersey,22983.176646727803,125531.11643777249,1712495.092144556,0.12750471740497799,0.6824862659745935,0.1900090166204286,1975706.0,1936193.0,39514.0,3951413.0,356128000.0
2015,NJ,New Jersey,23672.97834171164,129171.02007894093,1755113.606175284,0.1277113222312956,0.6829168242775933,0.18937185349111116,1995033.0,1955133.0,39901.0,3990067.0,369805685.0
2016,NJ,New Jersey,24259.450845194282,130784.22293644892,1728886.7098275733,0.12972563545996407,0.6853718172455417,0.18490254729449423,1997943.0,1957984.0,39959.0,3995886.0,373627000.0
2017,NJ,New Jersey,25137.064750520156,135113.61809592988,1920007.989841568,0.12828398008042502,0.6757453360520088,0.19597068386756614,2022949.0,1982490.0,40459.0,4045898.0,396394000.0
2018,NJ,New Jersey,26250.897253821582,140452.56971741348,1855914.3614540636,0.1305931699020863,0.6847503925168186,0.18465643758109512,2037049.0,1996309.0,40741.0,4074099.0,409472900.0
2019,NJ,New Jersey,26770.739403009557,143030.6107138984,1840473.7953122726,0.13139002603374164,0.6879503782820613,0.18065959568419712,2060703.0,2019489.0,41214.0,4121406.0,419868575.0
2020,NJ,New Jersey,25250.22847793161,139752.43975238194,1906729.0985305633,0.1260353718798594,0.683616537126446,0.1903480909936946,2170888.0,2127470.0,43418.0,4341776.0,434920905.0
2021,NJ,New Jersey,28994.088615624754,158459.774492859,2652763.249051535,0.1221625232183125,0.6542952995739287,0.2235421772077588,2121838.0,2079402.0,42437.0,4243677.0,503597645.0
2022,NJ,New Jersey,29602.673870839735,162932.93264626057,2282674.1554760467,0.12600597971382346,0.6796653149056218,0.19432870538055472,2152086.0,2109044.0,43042.0,4304172.0,505591085.0
1997,NM,New Mexico,9596.653695291316,45855.621394403,396445.68135848513,0.1536347652192047,0.7194296567937235,0.1269355779870717,378246.0,370681.08,7564.92,756492.0,23626787.0
1998,NM,New Mexico,10153.754998387376,47743.41130153123,425625.8399399172,0.1551261739588915,0.7148220213670641,0.1300518046740444,383992.5,376312.65,7679.85,767985.0,25134158.0
1999,NM,New Mexico,10455.988536909335,49416.95980572392,470910.8346259421,0.1530828103884005,0.7090280675024528,0.1378891221091467,388451.0,380681.98,7769.02,776902.0,26532301.0
2000,NM,New Mexico,10532.097469140714,48460.95229802329,349230.79709864384,0.1620112156149478,0.7305471164097846,0.1074416679752673,363871.5,356594.07,7277.43,727743.0,23654721.0
2001,NM,New Mexico,11840.592327297882,55954.086670255485,583868.3997782829,0.1511186243947535,0.6998459439931936,0.149035431612053,424996.5,416496.57,8499.93,849993.0,33299736.0
2002,NM,New Mexico,9742.334931405609,54553.14324083355,429148.9440533531,0.1357109425900808,0.744727970423936,0.1195610869859831,402425.5,394376.99,8048.51,804851.0,28889078.0
2003,NM,New Mexico,12299.604925645192,54063.34339925638,417621.9209039548,0.1670367615790822,0.7195316060165574,0.1134316324043603,406865.5,398728.19,8137.31,813731.0,29959183.0
2004,NM,New Mexico,18579.552693155954,51939.34795561754,452376.5385343685,0.2365988795517412,0.6481865252205132,0.1152145952277455,413591.0,405319.18,8271.82,827182.0,32478327.0
2005,NM,New Mexico,18851.287900511503,57519.92790694331,481614.29310472246,0.2221638008425001,0.6643190087555477,0.1135171904019521,421738.0,413303.24,8434.76,843476.0,35785778.0
2006,NM,New Mexico,18489.542991128325,61587.708236743456,485571.9325993066,0.2087870683625159,0.6815497124490214,0.1096632191884626,443588.0,434716.24,8871.76,887176.0,39282794.0
2007,NM,New Mexico,17262.235063954515,61334.46859910776,498138.1696307909,0.1976604377164701,0.6882613930456385,0.1140781692378914,490117.0,480314.66,9802.34,980234.0,42803279.0
2008,NM,New Mexico,18324.29181242017,63727.943590296,460370.8010335918,0.2036369724453653,0.6940414567300686,0.102321570824566,461715.5,452481.19,9234.31,923431.0,41547512.0
2009,NM,New Mexico,19650.85559846032,62074.8531815786,444868.5490407998,0.2198535202159804,0.6806028074487971,0.0995436723352225,456158.0,447034.84,9123.16,912316.0,40772124.0
2010,NM,New Mexico,11526.639471075789,68761.01978942381,592065.5974270051,0.1270100614881996,0.7425125550160305,0.1304773834957697,456501.0,447370.98,9130.02,913002.0,41429178.0
