category,year,share,country
p99p100,1873,,germany
p99p100,1874,,germany
p99p100,1875,,germany
p99p100,1876,,germany
p99p100,1877,,germany
p99p100,1878,,germany
p99p100,1879,,germany
p99p100,1880,0.1745,germany
p99p100,1881,,germany
p99p100,1882,,germany
p99p100,1883,,germany
p99p100,1884,,germany
p99p100,1885,,germany
p99p100,1886,,germany
p99p100,1887,,germany
p99p100,1888,,germany
p99p100,1889,,germany
p99p100,1890,,germany
p99p100,1891,,germany
p99p100,1892,,germany
p99p100,1893,,germany
p99p100,1894,,germany
p99p100,1895,,germany
p99p100,1896,,germany
p99p100,1897,,germany
p99p100,1898,,germany
p99p100,1899,,germany
p99p100,1900,0.2244,germany
p99p100,1901,,germany
p99p100,1902,,germany
p99p100,1903,,germany
p99p100,1904,,germany
p99p100,1905,,germany
p99p100,1906,,germany
p99p100,1907,,germany
p99p100,1908,,germany
p99p100,1909,,germany
p99p100,1910,0.214,germany
p99p100,1911,,germany
p99p100,1912,,germany
p99p100,1913,,germany
p99p100,1914,,germany
p99p100,1915,,germany
p99p100,1916,,germany
p99p100,1917,,germany
p99p100,1918,,germany
p99p100,1919,,germany
p99p100,1920,0.2185,germany
p99p100,1921,,germany
p99p100,1922,,germany
p99p100,1923,,germany
p99p100,1924,,germany
p99p100,1925,,germany
p99p100,1926,,germany
p99p100,1927,,germany
p99p100,1928,,germany
p99p100,1929,,germany
p99p100,1930,0.1249,germany
p99p100,1931,,germany
p99p100,1932,,germany
p99p100,1933,,germany
p99p100,1934,,germany
p99p100,1935,,germany
p99p100,1936,,germany
p99p100,1937,,germany
p99p100,1938,,germany
p99p100,1939,,germany
p99p100,1940,0.1574,germany
p99p100,1941,,germany
p99p100,1942,,germany
p99p100,1943,,germany
p99p100,1944,,germany
p99p100,1945,,germany
p99p100,1946,,germany
p99p100,1947,,germany
p99p100,1948,,germany
p99p100,1949,,germany
p99p100,1950,0.1078,germany
p99p100,1951,,germany
p99p100,1952,,germany
p99p100,1953,,germany
p99p100,1954,,germany
p99p100,1955,,germany
p99p100,1956,,germany
p99p100,1957,,germany
p99p100,1958,,germany
p99p100,1959,,germany
p99p100,1960,0.1143,germany
p99p100,1961,,germany
p99p100,1962,,germany
p99p100,1963,,germany
p99p100,1964,,germany
p99p100,1965,,germany
p99p100,1966,,germany
p99p100,1967,,germany
p99p100,1968,,germany
p99p100,1969,,germany
p99p100,1970,0.1022,germany
p99p100,1971,,germany
p99p100,1972,,germany
p99p100,1973,,germany
p99p100,1974,,germany
p99p100,1975,,germany
p99p100,1976,,germany
p99p100,1977,,germany
p99p100,1978,,germany
p99p100,1979,,germany
p99p100,1980,0.0968,germany
p99p100,1981,0.0928,germany
p99p100,1982,0.0905,germany
p99p100,1983,0.0928,germany
p99p100,1984,0.0927,germany
p99p100,1985,0.0942,germany
p99p100,1986,0.0984,germany
p99p100,1987,0.1029,germany
p99p100,1988,0.1115,germany
p99p100,1989,0.1164,germany
p99p100,1990,0.1131,germany
p99p100,1991,0.102,germany
p99p100,1992,0.0952,germany
p99p100,1993,0.0909,germany
p99p100,1994,0.088,germany
p99p100,1995,0.0867,germany
p99p100,1996,0.0941,germany
p99p100,1997,0.1005,germany
p99p100,1998,0.1081,germany
p99p100,1999,0.1044,germany
p99p100,2000,0.103,germany
p99p100,2001,0.1011,germany
p99p100,2002,0.0993,germany
p99p100,2003,0.0931,germany
p99p100,2004,0.1042,germany
p99p100,2005,0.1187,germany
p99p100,2006,0.1251,germany
p99p100,2007,0.1338,germany
p99p100,2008,0.132,germany
p99p100,2009,0.1268,germany
p99p100,2010,0.1258,germany
p99p100,2011,0.1252,germany
p99p100,2012,0.1233,germany
p99p100,2013,0.128,germany
p99p100,2014,0.1298,germany
p99p100,2015,0.1298,germany
p99p100,2016,0.1296,germany
p99p100,2017,0.1291,germany
p99p100,2018,0.1274,germany
p99p100,2019,0.1284,germany
p99p100,2020,0.1278,germany
p99p100,2021,0.1278,germany
p99p100,2022,0.1278,germany
p99p100,2023,0.1278,germany
p0p50,1820,0.1596,italy
p0p50,1821,,italy
p0p50,1822,,italy
p0p50,1823,,italy
p0p50,1824,,italy
p0p50,1825,,italy
p0p50,1826,,italy
p0p50,1827,,italy
p0p50,1828,,italy
p0p50,1829,,italy
p0p50,1830,,italy
p0p50,1831,,italy
p0p50,1832,,italy
p0p50,1833,,italy
p0p50,1834,,italy
p0p50,1835,,italy
p0p50,1836,,italy
p0p50,1837,,italy
p0p50,1838,,italy
p0p50,1839,,italy
p0p50,1840,,italy
p0p50,1841,,italy
p0p50,1842,,italy
p0p50,1843,,italy
p0p50,1844,,italy
p0p50,1845,,italy
p0p50,1846,,italy
p0p50,1847,,italy
p0p50,1848,,italy
p0p50,1849,,italy
p0p50,1850,0.1572,italy
p0p50,1851,,italy
p0p50,1852,,italy
p0p50,1853,,italy
p0p50,1854,,italy
p0p50,1855,,italy
p0p50,1856,,italy
p0p50,1857,,italy
p0p50,1858,,italy
p0p50,1859,,italy
p0p50,1860,,italy
p0p50,1861,,italy
p0p50,1862,,italy
p0p50,1863,,italy
p0p50,1864,,italy
p0p50,1865,,italy
p0p50,1866,,italy
p0p50,1867,,italy
p0p50,1868,,italy
p0p50,1869,,italy
p0p50,1870,,italy
p0p50,1871,,italy
p0p50,1872,,italy
p0p50,1873,,italy
p0p50,1874,,italy
p0p50,1875,,italy
p0p50,1876,,italy
p0p50,1877,,italy
p0p50,1878,,italy
p0p50,1879,,italy
p0p50,1880,0.1563,italy
p0p50,1881,,italy
p0p50,1882,,italy
p0p50,1883,,italy
p0p50,1884,,italy
p0p50,1885,,italy
p0p50,1886,,italy
p0p50,1887,,italy
p0p50,1888,,italy
p0p50,1889,,italy
p0p50,1890,,italy
p0p50,1891,,italy
p0p50,1892,,italy
p0p50,1893,,italy
p0p50,1894,,italy
p0p50,1895,,italy
p0p50,1896,,italy
p0p50,1897,,italy
p0p50,1898,,italy
p0p50,1899,,italy
p0p50,1900,0.1438,italy
p0p50,1901,,italy
p0p50,1902,,italy
p0p50,1903,,italy
p0p50,1904,,italy
p0p50,1905,,italy
p0p50,1906,,italy
p0p50,1907,,italy
p0p50,1908,,italy
p0p50,1909,,italy
p0p50,1910,0.1544,italy
p0p50,1911,,italy
p0p50,1912,,italy
p0p50,1913,,italy
p0p50,1914,,italy
p0p50,1915,,italy
p0p50,1916,,italy
p0p50,1917,,italy
p0p50,1918,,italy
p0p50,1919,,italy
p0p50,1920,0.1854,italy
p0p50,1921,,italy
p0p50,1922,,italy
p0p50,1923,,italy
p0p50,1924,,italy
p0p50,1925,,italy
p0p50,1926,,italy
p0p50,1927,,italy
p0p50,1928,,italy
p0p50,1929,,italy
p0p50,1930,0.2086,italy
p0p50,1931,,italy
p0p50,1932,,italy
p0p50,1933,,italy
p0p50,1934,,italy
p0p50,1935,,italy
p0p50,1936,,italy
p0p50,1937,,italy
p0p50,1938,,italy
p0p50,1939,,italy
p0p50,1940,0.2045,italy
p0p50,1941,,italy
p0p50,1942,,italy
p0p50,1943,,italy
p0p50,1944,,italy
p0p50,1945,,italy
p0p50,1946,,italy
p0p50,1947,,italy
p0p50,1948,,italy
p0p50,1949,,italy
p0p50,1950,0.2281,italy
p0p50,1951,,italy
p0p50,1952,,italy
p0p50,1953,,italy
p0p50,1954,,italy
p0p50,1955,,italy
p0p50,1956,,italy
p0p50,1957,,italy
p0p50,1958,,italy
p0p50,1959,,italy
p0p50,1960,0.2274,italy
p0p50,1961,,italy
p0p50,1962,,italy
p0p50,1963,,italy
p0p50,1964,,italy
p0p50,1965,,italy
p0p50,1966,,italy
p0p50,1967,,italy
p0p50,1968,,italy
p0p50,1969,,italy
p0p50,1970,0.2708,italy
p0p50,1971,,italy
p0p50,1972,,italy
p0p50,1973,,italy
p0p50,1974,,italy
p0p50,1975,,italy
p0p50,1976,,italy
p0p50,1977,,italy
p0p50,1978,,italy
p0p50,1979,,italy
p0p50,1980,0.2089,italy
p0p50,1981,0.2137,italy
p0p50,1982,0.2144,italy
p0p50,1983,0.2156,italy
p0p50,1984,0.2133,italy
p0p50,1985,0.2123,italy
p0p50,1986,0.21,italy
p0p50,1987,0.2057,italy
p0p50,1988,0.1992,italy
p0p50,1989,0.1973,italy
p0p50,1990,0.1926,italy
p0p50,1991,0.1966,italy
p0p50,1992,0.1924,italy
p0p50,1993,0.1879,italy
p0p50,1994,0.1829,italy
p0p50,1995,0.1807,italy
p0p50,1996,0.1773,italy
p0p50,1997,0.1786,italy
p0p50,1998,0.1711,italy
p0p50,1999,0.1729,italy
p0p50,2000,0.1707,italy
p0p50,2001,0.1692,italy
p0p50,2002,0.1709,italy
p0p50,2003,0.1699,italy
p0p50,2004,0.1698,italy
p0p50,2005,0.1751,italy
p0p50,2006,0.1741,italy
p0p50,2007,0.1736,italy
p0p50,2008,0.1794,italy
p0p50,2009,0.1789,italy
p0p50,2010,0.1754,italy
p0p50,2011,0.1728,italy
p0p50,2012,0.1714,italy
p0p50,2013,0.1678,italy
p0p50,2014,0.1679,italy
p0p50,2015,0.1695,italy
p0p50,2016,0.167,italy
p0p50,2017,0.1657,italy
p0p50,2018,0.1641,italy
p0p50,2019,0.1649,italy
p0p50,2020,0.166,italy
p0p50,2021,0.166,italy
p0p50,2022,0.166,italy
p0p50,2023,0.166,italy
p99p100,1820,0.2202,italy
p99p100,1821,,italy
p99p100,1822,,italy
p99p100,1823,,italy
p99p100,1824,,italy
p99p100,1825,,italy
p99p100,1826,,italy
p99p100,1827,,italy
p99p100,1828,,italy
p99p100,1829,,italy
p99p100,1830,,italy
p99p100,1831,,italy
p99p100,1832,,italy
p99p100,1833,,italy
p99p100,1834,,italy
p99p100,1835,,italy
p99p100,1836,,italy
p99p100,1837,,italy
p99p100,1838,,italy
p99p100,1839,,italy
p99p100,1840,,italy
p99p100,1841,,italy
p99p100,1842,,italy
p99p100,1843,,italy
p99p100,1844,,italy
p99p100,1845,,italy
p99p100,1846,,italy
p99p100,1847,,italy
p99p100,1848,,italy
p99p100,1849,,italy
p99p100,1850,0.2255,italy
p99p100,1851,,italy
p99p100,1852,,italy
p99p100,1853,,italy
p99p100,1854,,italy
p99p100,1855,,italy
p99p100,1856,,italy
p99p100,1857,,italy
p99p100,1858,,italy
p99p100,1859,,italy
p99p100,1860,,italy
p99p100,1861,,italy
p99p100,1862,,italy
p99p100,1863,,italy
p99p100,1864,,italy
p99p100,1865,,italy
p99p100,1866,,italy
p99p100,1867,,italy
p99p100,1868,,italy
p99p100,1869,,italy
p99p100,1870,,italy
p99p100,1871,,italy
p99p100,1872,,italy
p99p100,1873,,italy
p99p100,1874,,italy
p99p100,1875,,italy
p99p100,1876,,italy
p99p100,1877,,italy
p99p100,1878,,italy
p99p100,1879,,italy
p99p100,1880,0.2225,italy
p99p100,1881,,italy
p99p100,1882,,italy
p99p100,1883,,italy
p99p100,1884,,italy
p99p100,1885,,italy
p99p100,1886,,italy
p99p100,1887,,italy
p99p100,1888,,italy
p99p100,1889,,italy
p99p100,1890,,italy
p99p100,1891,,italy
p99p100,1892,,italy
p99p100,1893,,italy
p99p100,1894,,italy
p99p100,1895,,italy
p99p100,1896,,italy
p99p100,1897,,italy
p99p100,1898,,italy
p99p100,1899,,italy
p99p100,1900,0.2789,italy
p99p100,1901,,italy
p99p100,1902,,italy
p99p100,1903,,italy
p99p100,1904,,italy
p99p100,1905,,italy
p99p100,1906,,italy
p99p100,1907,,italy
p99p100,1908,,italy
p99p100,1909,,italy
p99p100,1910,0.2675,italy
p99p100,1911,,italy
p99p100,1912,,italy
p99p100,1913,,italy
p99p100,1914,,italy
p99p100,1915,,italy
p99p100,1916,,italy
p99p100,1917,,italy
p99p100,1918,,italy
p99p100,1919,,italy
p99p100,1920,0.2131,italy
p99p100,1921,,italy
p99p100,1922,,italy
p99p100,1923,,italy
p99p100,1924,,italy
p99p100,1925,,italy
p99p100,1926,,italy
p99p100,1927,,italy
p99p100,1928,,italy
p99p100,1929,,italy
p99p100,1930,0.1631,italy
p99p100,1931,,italy
p99p100,1932,,italy
p99p100,1933,,italy
p99p100,1934,,italy
p99p100,1935,,italy
p99p100,1936,,italy
p99p100,1937,,italy
p99p100,1938,,italy
p99p100,1939,,italy
p99p100,1940,0.1479,italy
p99p100,1941,,italy
p99p100,1942,,italy
p99p100,1943,,italy
p99p100,1944,,italy
p99p100,1945,,italy
p99p100,1946,,italy
p99p100,1947,,italy
p99p100,1948,,italy
p99p100,1949,,italy
p99p100,1950,0.1071,italy
p99p100,1951,,italy
p99p100,1952,,italy
p99p100,1953,,italy
p99p100,1954,,italy
p99p100,1955,,italy
p99p100,1956,,italy
p99p100,1957,,italy
p99p100,1958,,italy
p99p100,1959,,italy
p99p100,1960,0.1012,italy
p99p100,1961,,italy
p99p100,1962,,italy
p99p100,1963,,italy
p99p100,1964,,italy
p99p100,1965,,italy
p99p100,1966,,italy
p99p100,1967,,italy
p99p100,1968,,italy
p99p100,1969,,italy
p99p100,1970,0.053,italy
p99p100,1971,,italy
p99p100,1972,,italy
p99p100,1973,,italy
p99p100,1974,,italy
p99p100,1975,,italy
p99p100,1976,,italy
p99p100,1977,,italy
p99p100,1978,,italy
p99p100,1979,,italy
p99p100,1980,0.0624,italy
p99p100,1981,0.0573,italy
p99p100,1982,0.0563,italy
p99p100,1983,0.0559,italy
p99p100,1984,0.058,italy
p99p100,1985,0.0617,italy
p99p100,1986,0.0695,italy
p99p100,1987,0.0709,italy
p99p100,1988,0.0749,italy
p99p100,1989,0.0765,italy
p99p100,1990,0.076,italy
p99p100,1991,0.0767,italy
p99p100,1992,0.0768,italy
p99p100,1993,0.0794,italy
p99p100,1994,0.0822,italy
p99p100,1995,0.0882,italy
p99p100,1996,0.0904,italy
p99p100,1997,0.0919,italy
p99p100,1998,0.0959,italy
p99p100,1999,0.0935,italy
p99p100,2000,0.0992,italy
p99p100,2001,0.1035,italy
p99p100,2002,0.0997,italy
p99p100,2003,0.1006,italy
p99p100,2004,0.0991,italy
p99p100,2005,0.0983,italy
p99p100,2006,0.0987,italy
p99p100,2007,0.0962,italy
p99p100,2008,0.0867,italy
p99p100,2009,0.0889,italy
p99p100,2010,0.0939,italy
p99p100,2011,0.1062,italy
p99p100,2012,0.1139,italy
p99p100,2013,0.1105,italy
p99p100,2014,0.1123,italy
p99p100,2015,0.1056,italy
p99p100,2016,0.123,italy
p99p100,2017,0.1271,italy
p99p100,2018,0.1259,italy
p99p100,2019,0.1243,italy
p99p100,2020,0.1228,italy
p99p100,2021,0.1228,italy
p99p100,2022,0.1228,italy
p99p100,2023,0.1228,italy
p0p50,1820,0.1273,japan
p0p50,1821,,japan
p0p50,1822,,japan
p0p50,1823,,japan
p0p50,1824,,japan
p0p50,1825,,japan
p0p50,1826,,japan
p0p50,1827,,japan
p0p50,1828,,japan
p0p50,1829,,japan
p0p50,1830,,japan
p0p50,1831,,japan
p0p50,1832,,japan
p0p50,1833,,japan
p0p50,1834,,japan
p0p50,1835,,japan
p0p50,1836,,japan
p0p50,1837,,japan
p0p50,1838,,japan
p0p50,1839,,japan
p0p50,1840,,japan
p0p50,1841,,japan
p0p50,1842,,japan
p0p50,1843,,japan
p0p50,1844,,japan
p0p50,1845,,japan
p0p50,1846,,japan
p0p50,1847,,japan
p0p50,1848,,japan
p0p50,1849,,japan
p0p50,1850,0.1252,japan
p0p50,1851,,japan
p0p50,1852,,japan
p0p50,1853,,japan
p0p50,1854,,japan
p0p50,1855,,japan
p0p50,1856,,japan
p0p50,1857,,japan
p0p50,1858,,japan
p0p50,1859,,japan
p0p50,1860,,japan
p0p50,1861,,japan
p0p50,1862,,japan
p0p50,1863,,japan
p0p50,1864,,japan
p0p50,1865,,japan
p0p50,1866,,japan
p0p50,1867,,japan
p0p50,1868,,japan
p0p50,1869,,japan
p0p50,1870,,japan
p0p50,1871,,japan
p0p50,1872,,japan
p0p50,1873,,japan
p0p50,1874,,japan
p0p50,1875,,japan
p0p50,1876,,japan
p0p50,1877,,japan
p0p50,1878,,japan
p0p50,1879,,japan
p0p50,1880,0.121,japan
p0p50,1881,,japan
p0p50,1882,,japan
p0p50,1883,,japan
p0p50,1884,,japan
p0p50,1885,,japan
p0p50,1886,,japan
p0p50,1887,,japan
p0p50,1888,,japan
p0p50,1889,,japan
p0p50,1890,,japan
p0p50,1891,,japan
p0p50,1892,,japan
p0p50,1893,,japan
p0p50,1894,,japan
p0p50,1895,,japan
p0p50,1896,,japan
p0p50,1897,,japan
p0p50,1898,,japan
p0p50,1899,,japan
p0p50,1900,0.1148,japan
p0p50,1901,,japan
p0p50,1902,,japan
p0p50,1903,,japan
p0p50,1904,,japan
p0p50,1905,,japan
p0p50,1906,,japan
p0p50,1907,,japan
p0p50,1908,,japan
p0p50,1909,,japan
p0p50,1910,0.111,japan
p0p50,1911,,japan
p0p50,1912,,japan
p0p50,1913,,japan
p0p50,1914,,japan
p0p50,1915,,japan
p0p50,1916,,japan
p0p50,1917,,japan
p0p50,1918,,japan
p0p50,1919,,japan
p0p50,1920,0.1454,japan
p0p50,1921,,japan
p0p50,1922,,japan
p0p50,1923,,japan
p0p50,1924,,japan
p0p50,1925,,japan
p0p50,1926,,japan
p0p50,1927,,japan
p0p50,1928,,japan
p0p50,1929,,japan
p0p50,1930,0.1528,japan
p0p50,1931,,japan
p0p50,1932,,japan
p0p50,1933,,japan
p0p50,1934,,japan
p0p50,1935,,japan
p0p50,1936,,japan
p0p50,1937,,japan
p0p50,1938,,japan
p0p50,1939,,japan
p0p50,1940,0.1672,japan
p0p50,1941,,japan
p0p50,1942,,japan
p0p50,1943,,japan
p0p50,1944,,japan
p0p50,1945,,japan
p0p50,1946,,japan
p0p50,1947,,japan
p0p50,1948,,japan
p0p50,1949,,japan
p0p50,1950,0.2173,japan
p0p50,1951,,japan
p0p50,1952,,japan
p0p50,1953,,japan
p0p50,1954,,japan
p0p50,1955,,japan
p0p50,1956,,japan
p0p50,1957,,japan
p0p50,1958,,japan
p0p50,1959,,japan
p0p50,1960,0.2106,japan
p0p50,1961,,japan
p0p50,1962,,japan
p0p50,1963,,japan
p0p50,1964,,japan
p0p50,1965,,japan
p0p50,1966,,japan
p0p50,1967,,japan
p0p50,1968,,japan
p0p50,1969,,japan
p0p50,1970,0.2065,japan
p0p50,1971,,japan
p0p50,1972,,japan
p0p50,1973,,japan
p0p50,1974,,japan
p0p50,1975,,japan
p0p50,1976,,japan
p0p50,1977,,japan
p0p50,1978,,japan
p0p50,1979,,japan
p0p50,1980,0.2902,japan
p0p50,1981,0.2937,japan
p0p50,1982,0.2953,japan
p0p50,1983,0.2928,japan
p0p50,1984,0.2904,japan
p0p50,1985,0.2848,japan
p0p50,1986,0.2817,japan
p0p50,1987,0.276,japan
p0p50,1988,0.2726,japan
p0p50,1989,0.2718,japan
p0p50,1990,0.2731,japan
p0p50,1991,0.2789,japan
p0p50,1992,0.2918,japan
p0p50,1993,0.2886,japan
p0p50,1994,0.2866,japan
p0p50,1995,0.2803,japan
p0p50,1996,0.2735,japan
p0p50,1997,0.2734,japan
p0p50,1998,0.2726,japan
p0p50,1999,0.27,japan
p0p50,2000,0.2636,japan
p0p50,2001,0.2589,japan
p0p50,2002,0.2536,japan
p0p50,2003,0.2503,japan
p0p50,2004,0.2459,japan
p0p50,2005,0.2463,japan
p0p50,2006,0.247,japan
p0p50,2007,0.2462,japan
p0p50,2008,0.2512,japan
p0p50,2009,0.2645,japan
p0p50,2010,0.2647,japan
p0p50,2011,0.2678,japan
p0p50,2012,0.268,japan
p0p50,2013,0.2671,japan
p0p50,2014,0.2674,japan
p0p50,2015,0.2665,japan
p0p50,2016,0.2655,japan
p0p50,2017,0.2646,japan
p0p50,2018,0.2636,japan
p0p50,2019,0.2626,japan
p0p50,2020,0.2626,japan
p0p50,2021,0.2626,japan
p0p50,2022,0.2626,japan
p0p50,2023,0.2626,japan
p99p100,1820,0.2159,japan
p99p100,1821,,japan
p99p100,1822,,japan
p99p100,1823,,japan
p99p100,1824,,japan
p99p100,1825,,japan
p99p100,1826,,japan
p99p100,1827,,japan
p99p100,1828,,japan
p99p100,1829,,japan
p99p100,1830,,japan
p99p100,1831,,japan
p99p100,1832,,japan
p99p100,1833,,japan
p99p100,1834,,japan
p99p100,1835,,japan
p99p100,1836,,japan
p99p100,1837,,japan
p99p100,1838,,japan
p99p100,1839,,japan
p99p100,1840,,japan
p99p100,1841,,japan
p99p100,1842,,japan
p99p100,1843,,japan
p99p100,1844,,japan
p99p100,1845,,japan
p99p100,1846,,japan
p99p100,1847,,japan
p99p100,1848,,japan
p99p100,1849,,japan
p99p100,1850,0.2207,japan
p99p100,1851,,japan
p99p100,1852,,japan
p99p100,1853,,japan
p99p100,1854,,japan
p99p100,1855,,japan
p99p100,1856,,japan
p99p100,1857,,japan
p99p100,1858,,japan
p99p100,1859,,japan
p99p100,1860,,japan
p99p100,1861,,japan
p99p100,1862,,japan
p99p100,1863,,japan
p99p100,1864,,japan
p99p100,1865,,japan
p99p100,1866,,japan
p99p100,1867,,japan
p99p100,1868,,japan
p99p100,1869,,japan
p99p100,1870,,japan
p99p100,1871,,japan
p99p100,1872,,japan
p99p100,1873,,japan
p99p100,1874,,japan
p99p100,1875,,japan
p99p100,1876,,japan
p99p100,1877,,japan
p99p100,1878,,japan
p99p100,1879,,japan
p99p100,1880,0.2183,japan
p99p100,1881,,japan
p99p100,1882,,japan
p99p100,1883,,japan
p99p100,1884,,japan
p99p100,1885,,japan
p99p100,1886,,japan
p99p100,1887,,japan
p99p100,1888,,japan
p99p100,1889,,japan
p99p100,1890,,japan
p99p100,1891,,japan
p99p100,1892,,japan
p99p100,1893,,japan
p99p100,1894,,japan
p99p100,1895,,japan
p99p100,1896,,japan
p99p100,1897,,japan
p99p100,1898,,japan
p99p100,1899,,japan
p99p100,1900,0.2425,japan
p99p100,1901,,japan
p99p100,1902,,japan
p99p100,1903,,japan
p99p100,1904,,japan
p99p100,1905,,japan
p99p100,1906,,japan
p99p100,1907,,japan
p99p100,1908,,japan
p99p100,1909,,japan
p99p100,1910,0.2599,japan
p99p100,1911,,japan
p99p100,1912,,japan
p99p100,1913,,japan
p99p100,1914,,japan
p99p100,1915,,japan
p99p100,1916,,japan
p99p100,1917,,japan
p99p100,1918,,japan
p99p100,1919,,japan
p99p100,1920,0.2178,japan
p99p100,1921,,japan
p99p100,1922,,japan
p99p100,1923,,japan
p99p100,1924,,japan
p99p100,1925,,japan
p99p100,1926,,japan
p99p100,1927,,japan
p99p100,1928,,japan
p99p100,1929,,japan
p99p100,1930,0.1984,japan
p99p100,1931,,japan
p99p100,1932,,japan
p99p100,1933,,japan
p99p100,1934,,japan
p99p100,1935,,japan
p99p100,1936,,japan
p99p100,1937,,japan
p99p100,1938,,japan
p99p100,1939,,japan
p99p100,1940,0.1817,japan
p99p100,1941,,japan
p99p100,1942,,japan
p99p100,1943,,japan
p99p100,1944,,japan
p99p100,1945,,japan
p99p100,1946,,japan
p99p100,1947,,japan
p99p100,1948,,japan
p99p100,1949,,japan
p99p100,1950,0.1054,japan
p99p100,1951,,japan
p99p100,1952,,japan
p99p100,1953,,japan
p99p100,1954,,japan
p99p100,1955,,japan
p99p100,1956,,japan
p99p100,1957,,japan
p99p100,1958,,japan
p99p100,1959,,japan
p99p100,1960,0.1109,japan
p99p100,1961,,japan
p99p100,1962,,japan
p99p100,1963,,japan
p99p100,1964,,japan
p99p100,1965,,japan
p99p100,1966,,japan
p99p100,1967,,japan
p99p100,1968,,japan
p99p100,1969,,japan
p99p100,1970,0.1157,japan
p99p100,1971,,japan
p99p100,1972,,japan
p99p100,1973,,japan
p99p100,1974,,japan
p99p100,1975,,japan
p99p100,1976,,japan
p99p100,1977,,japan
p99p100,1978,,japan
p99p100,1979,,japan
p99p100,1980,0.0478,japan
p99p100,1981,0.0461,japan
p99p100,1982,0.0459,japan
p99p100,1983,0.0457,japan
p99p100,1984,0.0466,japan
p99p100,1985,0.048,japan
p99p100,1986,0.0507,japan
p99p100,1987,0.0575,japan
p99p100,1988,0.0591,japan
p99p100,1989,0.0641,japan
p99p100,1990,0.068,japan
p99p100,1991,0.0631,japan
p99p100,1992,0.0448,japan
p99p100,1993,0.0458,japan
p99p100,1994,0.0452,japan
p99p100,1995,0.0473,japan
p99p100,1996,0.0507,japan
p99p100,1997,0.0479,japan
p99p100,1998,0.0475,japan
p99p100,1999,0.049,japan
p99p100,2000,0.0525,japan
p99p100,2001,0.0542,japan
p99p100,2002,0.056,japan
p99p100,2003,0.0585,japan
p99p100,2004,0.0628,japan
p99p100,2005,0.065,japan
p99p100,2006,0.0658,japan
p99p100,2007,0.066,japan
p99p100,2008,0.062,japan
p99p100,2009,0.058,japan
p99p100,2010,0.061,japan
p99p100,2011,0.06,japan
p99p100,2012,0.0603,japan
p99p100,2013,0.0612,japan
p99p100,2014,0.0611,japan
p99p100,2015,0.0609,japan
p99p100,2016,0.0607,japan
p99p100,2017,0.0605,japan
p99p100,2018,0.0603,japan
p99p100,2019,0.0601,japan
p99p100,2020,0.0601,japan
p99p100,2021,0.0601,japan
p99p100,2022,0.0601,japan
p99p100,2023,0.0601,japan
p0p50,1820,0.1185,new_zealand
p0p50,1821,,new_zealand
p0p50,1822,,new_zealand
p0p50,1823,,new_zealand
p0p50,1824,,new_zealand
p0p50,1825,,new_zealand
p0p50,1826,,new_zealand
p0p50,1827,,new_zealand
p0p50,1828,,new_zealand
p0p50,1829,,new_zealand
p0p50,1830,,new_zealand
p0p50,1831,,new_zealand
p0p50,1832,,new_zealand
p0p50,1833,,new_zealand
p0p50,1834,,new_zealand
p0p50,1835,,new_zealand
p0p50,1836,,new_zealand
p0p50,1837,,new_zealand
p0p50,1838,,new_zealand
p0p50,1839,,new_zealand
p0p50,1840,,new_zealand
p0p50,1841,,new_zealand
p0p50,1842,,new_zealand
p0p50,1843,,new_zealand
p0p50,1844,,new_zealand
p0p50,1845,,new_zealand
p0p50,1846,,new_zealand
p0p50,1847,,new_zealand
p0p50,1848,,new_zealand
p0p50,1849,,new_zealand
p0p50,1850,0.1165,new_zealand
p0p50,1851,,new_zealand
p0p50,1852,,new_zealand
p0p50,1853,,new_zealand
p0p50,1854,,new_zealand
p0p50,1855,,new_zealand
p0p50,1856,,new_zealand
p0p50,1857,,new_zealand
p0p50,1858,,new_zealand
p0p50,1859,,new_zealand
p0p50,1860,,new_zealand
p0p50,1861,,new_zealand
p0p50,1862,,new_zealand
p0p50,1863,,new_zealand
p0p50,1864,,new_zealand
p0p50,1865,,new_zealand
p0p50,1866,,new_zealand
p0p50,1867,,new_zealand
p0p50,1868,,new_zealand
p0p50,1869,,new_zealand
p0p50,1870,,new_zealand
p0p50,1871,,new_zealand
p0p50,1872,,new_zealand
p0p50,1873,,new_zealand
p0p50,1874,,new_zealand
p0p50,1875,,new_zealand
p0p50,1876,,new_zealand
p0p50,1877,,new_zealand
p0p50,1878,,new_zealand
p0p50,1879,,new_zealand
p0p50,1880,0.1175,new_zealand
p0p50,1881,,new_zealand
p0p50,1882,,new_zealand
p0p50,1883,,new_zealand
p0p50,1884,,new_zealand
p0p50,1885,,new_zealand
p0p50,1886,,new_zealand
p0p50,1887,,new_zealand
p0p50,1888,,new_zealand
p0p50,1889,,new_zealand
p0p50,1890,,new_zealand
p0p50,1891,,new_zealand
p0p50,1892,,new_zealand
p0p50,1893,,new_zealand
p0p50,1894,,new_zealand
p0p50,1895,,new_zealand
p0p50,1896,,new_zealand
p0p50,1897,,new_zealand
p0p50,1898,,new_zealand
p0p50,1899,,new_zealand
p0p50,1900,0.1073,new_zealand
p0p50,1901,,new_zealand
p0p50,1902,,new_zealand
p0p50,1903,,new_zealand
p0p50,1904,,new_zealand
p0p50,1905,,new_zealand
p0p50,1906,,new_zealand
