country,year,share_top,upper_top_9,upper_middle_40,share_bottom,gap
slovenia,2009,0.059500003,0.2036,0.4814,0.2555,-0.195999997
slovenia,2010,0.0688,0.228,0.47600002,0.22710000000000002,-0.15830000000000002
slovenia,2011,0.066600003,0.2229,0.47880000000000006,0.23170000000000002,-0.165099997
slovenia,2012,0.0672,0.22640000000000002,0.48030003000000004,0.226,-0.1588
slovenia,2013,0.068,0.22440000000000002,0.48200000000000004,0.22560001,-0.15760000999999998
slovenia,2014,0.07379999599999999,0.2252,0.47700000000000004,0.2241,-0.150300004
slovenia,2015,0.06849999999999999,0.2233,0.4833,0.22480001000000002,-0.15630001000000004
slovenia,2016,0.070699997,0.22400002000000002,0.4806,0.22460001,-0.153900013
slovenia,2017,0.074199996,0.2208,0.4758,0.2293,-0.155100004
slovenia,2018,0.075499997,0.2209,0.47250000000000003,0.23109998999999998,-0.155599993
slovenia,2022,0.08750000000000001,0.219,0.47240000000000004,0.2212,-0.13369999999999999
solomon islands,1980,0.0885,0.26489999999999997,0.43450000000000005,0.2121,-0.12360000000000002
solomon islands,1981,0.09,0.26429998,0.43399997999999995,0.21170000000000003,-0.12170000000000003
solomon islands,1982,0.09139999,0.26390001,0.4335,0.2113,-0.11990000999999999
solomon islands,1983,0.0929,0.2633,0.4329,0.2108,-0.11789999999999999
solomon islands,1984,0.09440001,0.26280000000000003,0.43239998,0.2104,-0.11599999
solomon islands,1985,0.096,0.26210001,0.4319,0.21,-0.11399999999999999
solomon islands,1986,0.0976,0.2615,0.4314,0.2095,-0.11189999999999999
solomon islands,1987,0.0992,0.261,0.4307,0.20900002,-0.10980002000000001
solomon islands,1988,0.1008,0.26039999,0.4301,0.2086,-0.1078
solomon islands,1989,0.10250000000000001,0.25980000000000003,0.42960000000000004,0.20810001,-0.10560001
solomon islands,1990,0.1042,0.25920000000000004,0.4291,0.2076,-0.1034
solomon islands,1991,0.107,0.25949999,0.42600000000000005,0.20750000000000002,-0.10050000000000002
solomon islands,1992,0.10960000000000002,0.25989999999999996,0.423,0.20750000000000002,-0.0979
solomon islands,1993,0.11220000000000001,0.26030000000000003,0.42,0.20750000000000002,-0.09530000000000001
solomon islands,1994,0.11469999,0.2606,0.4172,0.2074,-0.09270001
solomon islands,1995,0.11720000000000001,0.26089998000000003,0.41450000000000004,0.2074,-0.09019999999999999
solomon islands,1996,0.1195,0.2613,0.41200000000000003,0.20730001,-0.08780001000000001
solomon islands,1997,0.12179999000000001,0.26159998,0.4093,0.20730001,-0.08550002
solomon islands,1998,0.12400000000000001,0.2619,0.40700000000000003,0.20730001,-0.08330001
solomon islands,1999,0.12610001,0.2622,0.4044,0.20720001,-0.08109999999999998
solomon islands,2000,0.1282,0.26249998,0.4021,0.20720001,-0.07900000999999998
solomon islands,2001,0.132,0.26750002,0.39780000000000004,0.2027,-0.07069999999999999
solomon islands,2002,0.1358,0.2722,0.3937,0.19829999999999998,-0.06249999999999997
solomon islands,2003,0.13940001000000002,0.277,0.3896,0.19400002000000002,-0.054600010000000004
solomon islands,2004,0.14290001,0.28169998,0.38560000000000005,0.1898,-0.04689999
solomon islands,2005,0.1464,0.28619999,0.38180000000000003,0.1857,-0.0393
solomon islands,2006,0.14980000499999999,0.29059999999999997,0.378,0.18170000000000003,-0.03189999500000004
solomon islands,2007,0.15309999,0.2949,0.37420000000000003,0.1778,-0.024700010000000022
solomon islands,2008,0.15639999,0.299,0.37079998000000003,0.1739,-0.01750001000000001
solomon islands,2009,0.15950001,0.3032,0.36700000000000005,0.1702,-0.010699989999999993
solomon islands,2010,0.16260000000000002,0.3073,0.36350000000000005,0.16649999999999998,-0.003899999999999959
solomon islands,2011,0.16240002,0.30939999,0.3626,0.1655,-0.003099980000000002
solomon islands,2012,0.16220001,0.31150002,0.3617,0.1645,-0.0022999900000000018
solomon islands,2013,0.162,0.3134,0.36100000000000004,0.1636,-0.0015999999999999903
solomon islands,2014,0.1618,0.31529999000000003,0.3602,0.1627,-0.0009000000000000119
solomon islands,2015,0.1617,0.3171,0.3594,0.16190000000000002,-0.00020000000000000573
solomon islands,2016,0.16150002000000002,0.31880001,0.3586,0.1611,0.0004000200000000287
solomon islands,2017,0.16130001,0.32049999999999995,0.3578,0.16030000000000003,0.0010000099999999679
solomon islands,2018,0.1612,0.322,0.3572,0.15960000000000002,0.0015999999999999903
solomon islands,2019,0.161,0.3236,0.3565,0.15889999,0.0021000100000000133
solomon islands,2020,0.16090000000000002,0.325,0.3558,0.1582,0.002700000000000008
solomon islands,2021,0.16090000000000002,0.325,0.3558,0.1582,0.002700000000000008
solomon islands,2022,0.16090000000000002,0.325,0.3558,0.1582,0.002700000000000008
somalia,2017,0.1244,0.31619999,0.40990000000000004,0.1494,-0.02500000000000001
somalia,2022,0.1244,0.31619999,0.40990000000000004,0.1494,-0.02500000000000001
south & south-east asia (wid),1820,0.1612,0.31600002,0.35440002,0.1685,-0.007300000000000001
south & south-east asia (wid),1850,0.17880001,0.3194,0.33809998,0.16390000000000002,0.014900009999999991
south & south-east asia (wid),1880,0.18199998999999997,0.34750000000000003,0.325,0.14550000000000002,0.036499989999999954
south & south-east asia (wid),1900,0.1732,0.35210003,0.32659999999999995,0.1481,0.025099999999999983
south & south-east asia (wid),1910,0.1557,0.3017,0.3774,0.16529999,-0.009599990000000003
south & south-east asia (wid),1920,0.18119999,0.3332,0.35210003,0.1336,0.04759999000000001
south & south-east asia (wid),1930,0.1724,0.30939999,0.3616,0.15660000000000002,0.01579999999999998
south & south-east asia (wid),1940,0.21660000000000001,0.3017,0.33129997000000005,0.15050000000000002,0.06609999999999999
south & south-east asia (wid),1950,0.15549999,0.23920000000000002,0.4227,0.1826,-0.027100010000000008
south & south-east asia (wid),1960,0.17010000000000003,0.24980000000000002,0.4043,0.1759,-0.005799999999999972
south & south-east asia (wid),1970,0.18449998999999997,0.2557,0.38420002,0.1757,0.00879998999999998
south & south-east asia (wid),1980,0.1825,0.2711,0.39239998,0.154,0.028499999999999998
south & south-east asia (wid),1981,0.17800001000000001,0.26780000000000004,0.39809998,0.15620001,0.021800000000000014
south & south-east asia (wid),1982,0.17720001,0.26489999999999997,0.40020000000000006,0.1577,0.019500009999999984
south & south-east asia (wid),1983,0.1826,0.2848,0.38420002,0.14839999,0.03420001
south & south-east asia (wid),1984,0.17870000000000003,0.2746,0.3929,0.154,0.024700000000000027
south & south-east asia (wid),1985,0.1825,0.2761,0.3897,0.1519,0.03059999999999999
south & south-east asia (wid),1986,0.1822,0.27579998,0.39060000000000006,0.15150001,0.03069999000000001
south & south-east asia (wid),1987,0.1834,0.2749,0.39130000000000004,0.1504,0.033
south & south-east asia (wid),1988,0.1877,0.28060001,0.38530003,0.1464,0.0413
south & south-east asia (wid),1989,0.1859,0.2829,0.3849,0.1464,0.03950000000000001
south & south-east asia (wid),1990,0.1865,0.2771,0.3879,0.1486,0.03789999999999999
south & south-east asia (wid),1991,0.1875,0.28060001,0.385,0.1469,0.0406
south & south-east asia (wid),1992,0.192,0.2854,0.3788,0.1438,0.04819999999999999
south & south-east asia (wid),1993,0.20070000000000002,0.2871,0.3714,0.1408,0.05990000000000001
south & south-east asia (wid),1994,0.2022,0.2937,0.3669,0.13719999,0.06500001
south & south-east asia (wid),1995,0.20460001,0.2937,0.3653,0.1365,0.06810000999999999
south & south-east asia (wid),1996,0.20640001000000002,0.29289999,0.3639,0.1368,0.06960001000000002
south & south-east asia (wid),1997,0.2022,0.29059999999999997,0.36700000000000005,0.14,0.06219999999999998
south & south-east asia (wid),1998,0.19310001,0.2915,0.37149997999999995,0.1439,0.04920000999999999
south & south-east asia (wid),1999,0.1945,0.2897,0.3701,0.1457,0.04880000000000001
south & south-east asia (wid),2000,0.19530000000000003,0.29050000000000004,0.3701,0.1441,0.05120000000000002
south & south-east asia (wid),2001,0.19820000000000002,0.29269998999999997,0.368,0.14110001,0.05709999000000002
south & south-east asia (wid),2002,0.20029999,0.2942,0.3653,0.14030001,0.05999998000000001
south & south-east asia (wid),2003,0.2041,0.29730001,0.3614,0.13719999,0.06690001000000001
south & south-east asia (wid),2004,0.2104,0.2962,0.35840000000000005,0.13500001,0.07539999
south & south-east asia (wid),2005,0.2159,0.2983,0.3533,0.13249999,0.08340001
south & south-east asia (wid),2006,0.2139,0.3018,0.35210003,0.132,0.0819
south & south-east asia (wid),2007,0.2143,0.30820000000000003,0.3478,0.1297,0.08459999999999998
south & south-east asia (wid),2008,0.219,0.31130001,0.3421,0.1277,0.09129999999999999
south & south-east asia (wid),2009,0.21789999000000002,0.3146,0.34140000000000004,0.12610001,0.09179998
south & south-east asia (wid),2010,0.21670000000000003,0.3233,0.33770000000000006,0.12240000000000001,0.09430000000000002
south & south-east asia (wid),2011,0.21600000000000003,0.331,0.3326,0.1204,0.09560000000000003
south & south-east asia (wid),2012,0.2132,0.33770000000000006,0.32989998,0.1192,0.094
south & south-east asia (wid),2013,0.21199999,0.33549999999999996,0.33309998,0.11940001,0.09259998
south & south-east asia (wid),2014,0.20970001,0.3423,0.3296,0.1183,0.09140000999999999
south & south-east asia (wid),2015,0.21,0.3435,0.32780000000000004,0.11880000000000002,0.09119999999999998
south & south-east asia (wid),2016,0.2049,0.3447,0.3301,0.12030001000000001,0.08459998999999999
south & south-east asia (wid),2017,0.2056,0.33629997000000006,0.3361,0.122,0.08360000000000001
south & south-east asia (wid),2018,0.2074,0.34079998000000006,0.3312,0.12050000000000001,0.08689999999999999
south & south-east asia (wid),2019,0.2025,0.3493,0.3289,0.1193,0.08320000000000001
south & south-east asia (wid),2020,0.2018,0.3481,0.33129997000000005,0.1187,0.08310000000000001
south & south-east asia (wid),2021,0.20260000000000003,0.3418,0.3335,0.12210000000000001,0.08050000000000002
south & south-east asia (wid),2022,0.2029,0.34240000000000004,0.3323,0.12240000000000001,0.08049999999999999
south africa,1981,0.1012,0.36979999999999996,0.39590000000000003,0.13320001,-0.03200001000000001
south africa,1982,0.1012,0.36979999999999996,0.39590000000000003,0.13320001,-0.03200001000000001
south africa,1983,0.1012,0.36979999999999996,0.39590000000000003,0.13320001,-0.03200001000000001
south africa,1984,0.1012,0.36979999999999996,0.39590000000000003,0.13320001,-0.03200001000000001
south africa,1985,0.1012,0.36979999999999996,0.39590000000000003,0.13320001,-0.03200001000000001
south africa,1986,0.1012,0.36979999999999996,0.39590000000000003,0.13320001,-0.03200001000000001
south africa,1987,0.1012,0.36979999999999996,0.39590000000000003,0.13320001,-0.03200001000000001
south africa,1988,0.1012,0.36979999999999996,0.39590000000000003,0.13320001,-0.03200001000000001
south africa,1989,0.1012,0.36979999999999996,0.39590000000000003,0.13320001,-0.03200001000000001
south africa,1990,0.1012,0.36979999999999996,0.39590000000000003,0.13320001,-0.03200001000000001
south africa,1991,0.1079,0.3832,0.385,0.12389999,-0.015999990000000006
south africa,1992,0.10830000000000001,0.3788,0.3872,0.1257,-0.0174
south africa,1993,0.10559998999999999,0.35710000000000003,0.40020000000000006,0.1371,-0.03150001000000001
south africa,1994,0.1126,0.3605,0.39489998,0.132,-0.0194
south africa,1995,0.11970000000000001,0.36379997000000003,0.3896,0.12690001,-0.007200009999999993
south africa,1996,0.1267,0.36719997,0.38420002,0.1219,0.004800000000000013
south africa,1997,0.1336,0.37059998,0.3789,0.1168,0.016799999999999995
south africa,1998,0.14059999,0.3739,0.3738,0.1118,0.02879999000000001
south africa,1999,0.14749999,0.3772,0.3685,0.10679999000000001,0.040699999999999986
south africa,2000,0.15440001,0.3805,0.36329998,0.1018,0.05260001
south africa,2001,0.1617,0.3849,0.35190002,0.1015,0.060200000000000004
south africa,2002,0.16899999999999998,0.38940002,0.34049999999999997,0.1012,0.06779999999999999
south africa,2003,0.1723,0.3985,0.3287,0.1005,0.0718
south africa,2004,0.1743,0.3992,0.322,0.10440001,0.06989999000000001
south africa,2005,0.1834,0.4072,0.30770000000000003,0.10160000000000001,0.0818
south africa,2006,0.19340000000000002,0.4073,0.3055,0.09369999999999999,0.09970000000000002
south africa,2007,0.20329999999999998,0.4164,0.29859999,0.0816,0.12169999999999997
south africa,2008,0.19760000000000003,0.40299999999999997,0.31189999,0.0874,0.11020000000000002
south africa,2009,0.1858,0.4071,0.3171,0.08990000000000001,0.09589999999999999
south africa,2010,0.1877,0.4266,0.30689999,0.078900003,0.10879999700000001
south africa,2011,0.1865,0.4378,0.30210001,0.0736,0.1129
south africa,2014,0.19310001,0.461,0.2879,0.057999997,0.135100013
south africa,2022,0.1012,0.5529000000000001,0.39590000000000003,0.13320001,-0.03200001000000001
south africa region (wid),1980,0.10869999999999999,0.38520000000000004,0.38780003,0.1183,-0.009600000000000011
south africa region (wid),1981,0.1118,0.383,0.3866,0.1187,-0.006900000000000003
south africa region (wid),1982,0.1125,0.3796,0.3875,0.1204,-0.00789999999999999
south africa region (wid),1983,0.113,0.3791,0.3874,0.12060000000000001,-0.0076000000000000095
south africa region (wid),1984,0.1121,0.3804,0.387,0.12060000000000001,-0.008500000000000008
south africa region (wid),1985,0.11130000000000001,0.38100002000000005,0.38730003,0.1204,-0.009099999999999983
south africa region (wid),1986,0.11320000000000001,0.37940002,0.3866,0.1208,-0.007599999999999996
south africa region (wid),1987,0.11449999999999999,0.3779,0.38670002,0.12090000000000001,-0.006400000000000017
south africa region (wid),1988,0.1144,0.3793,0.38620002999999997,0.1202,-0.0058
south africa region (wid),1989,0.1167,0.3774,0.38550003,0.1204,-0.003699999999999995
south africa region (wid),1990,0.11789999999999999,0.37579999999999997,0.3858,0.1204,-0.0025000000000000022
south africa region (wid),1991,0.1268,0.3865,0.3743,0.11240001,0.014399990000000001
south africa region (wid),1992,0.12840000000000001,0.38170002,0.37590000000000007,0.11389998999999999,0.014500010000000021
south africa region (wid),1993,0.1268,0.36090000000000005,0.3891,0.1233,0.0034999999999999892
south africa region (wid),1994,0.13179999,0.36489998,0.38450000000000006,0.11880000000000002,0.012999989999999989
south africa region (wid),1995,0.13959999,0.3666,0.37920001999999997,0.11469999,0.024900000000000005
south africa region (wid),1996,0.14599999,0.3704,0.37320000000000003,0.1104,0.03559999
south africa region (wid),1997,0.15449999,0.3719,0.3679,0.1059,0.04859999000000001
south africa region (wid),1998,0.16190000000000002,0.3744,0.3619,0.10189999999999999,0.060000000000000026
south africa region (wid),1999,0.16949999,0.3768,0.3561,0.0976,0.07189998999999998
south africa region (wid),2000,0.17579999999999998,0.38010002,0.3508,0.09330000000000001,0.08249999999999998
south africa region (wid),2001,0.18539999000000001,0.3824,0.3397,0.0925,0.09289999000000002
south africa region (wid),2002,0.1791,0.3935,0.3342,0.09330000000000001,0.0858
south africa region (wid),2003,0.1801,0.40270000000000006,0.324,0.0932,0.0869
south africa region (wid),2004,0.18050000000000002,0.4045,0.318,0.09700001000000001,0.08349999000000001
south africa region (wid),2005,0.187,0.41200000000000003,0.3058,0.0951,0.0919
south africa region (wid),2006,0.1963,0.4112,0.3039,0.08860001,0.10769999
south africa region (wid),2007,0.20510000000000003,0.4197,0.29710000999999997,0.078100004,0.12699999600000003
south africa region (wid),2008,0.20039999000000003,0.4069,0.30960000000000004,0.08320000000000001,0.11719999000000002
south africa region (wid),2009,0.189,0.41270000000000007,0.31310001,0.0853,0.1037
south africa region (wid),2010,0.19,0.4307,0.3036,0.0758,0.1142
south africa region (wid),2011,0.188,0.44079999999999997,0.2999,0.0713,0.1167
south africa region (wid),2012,0.19310001,0.4618,0.28720001,0.0579,0.13520000999999998
south africa region (wid),2013,0.19300001000000003,0.46090000000000003,0.28740002000000003,0.058600000000000006,0.13440001000000001
south africa region (wid),2014,0.1929,0.46079998000000005,0.28810001,0.0581,0.13479999999999998
south africa region (wid),2015,0.19280000000000003,0.46059998,0.2884,0.0582,0.13460000000000003
south africa region (wid),2016,0.1927,0.46059998,0.2884,0.0582,0.1345
south africa region (wid),2017,0.19260000000000002,0.46079998000000005,0.2884,0.058300000000000005,0.13430000000000003
south africa region (wid),2018,0.1927,0.46079998000000005,0.2883,0.0582,0.1345
south africa region (wid),2019,0.19300001000000003,0.46059998,0.2882,0.0582,0.13480001000000003
south africa region (wid),2020,0.1929,0.4607,0.2882,0.0582,0.1347
south africa region (wid),2021,0.1929,0.46079998000000005,0.28810001,0.0582,0.1347
south africa region (wid),2022,0.1142,0.37320000000000003,0.3896,0.12300000000000001,-0.008800000000000016
south asia (wid),1980,0.2116,0.25260002,0.37770000000000004,0.15809999,0.053500010000000014
south asia (wid),1981,0.19779999,0.24910000000000002,0.38940002,0.1636,0.03419999000000001
south asia (wid),1982,0.21259998,0.24710000000000001,0.38100002000000005,0.15940001,0.053199969999999985
south asia (wid),1983,0.2293,0.2713,0.35460003,0.14480000499999998,0.08449999500000002
south asia (wid),1984,0.2132,0.26,0.3729,0.15389999,0.059300010000000014
south asia (wid),1985,0.22010000000000002,0.26239999999999997,0.3675,0.14990001,0.07019999000000002
south asia (wid),1986,0.2043,0.26030000000000003,0.3796,0.1559,0.0484
south asia (wid),1987,0.1966,0.2594,0.3857,0.1584,0.038199999999999984
south asia (wid),1988,0.1915,0.26230001000000003,0.3879,0.1583,0.03320000000000001
south asia (wid),1989,0.18449998999999997,0.2647,0.3907,0.1602,0.024299989999999966
south asia (wid),1990,0.1839,0.25720001,0.396,0.1629,0.02100000000000002
south asia (wid),1991,0.1856,0.26109999,0.3923,0.1611,0.024499999999999994
south asia (wid),1992,0.1856,0.2687,0.3875,0.1582,0.02739999999999998
south asia (wid),1993,0.18970001,0.2716,0.3821,0.1565,0.03320001
south asia (wid),1994,0.18710000000000002,0.28369999,0.37590000000000007,0.1532,0.03390000000000001
south asia (wid),1995,0.1912,0.27829998,0.3764,0.1542,0.037000000000000005
south asia (wid),1996,0.1906,0.27289999000000004,0.37950000000000006,0.15710001,0.03349998999999998
south asia (wid),1997,0.19140001,0.2752,0.3761,0.1574,0.03400001
south asia (wid),1998,0.19210001,0.27829998,0.37310000000000004,0.15639999,0.03570002
south asia (wid),1999,0.19050001000000003,0.27829998,0.3744,0.15690001,0.03360000000000002
south asia (wid),2000,0.1918,0.278,0.37329998000000003,0.1568,0.035
south asia (wid),2001,0.19280000000000003,0.28189999,0.371,0.1543,0.038500000000000034
south asia (wid),2002,0.1991,0.28500000000000003,0.36460000000000004,0.15130000000000002,0.04779999999999998
south asia (wid),2003,0.20620000000000002,0.2892,0.3578,0.1469,0.05930000000000002
south asia (wid),2004,0.2077,0.29570002,0.35280003,0.1438,0.06389999999999998
south asia (wid),2005,0.2139,0.2969,0.3478,0.14139999,0.07250001
south asia (wid),2006,0.2146,0.3031,0.3433,0.1391,0.07550000000000001
south asia (wid),2007,0.2138,0.30970001,0.3394,0.1371,0.07669999999999999
south asia (wid),2008,0.2104,0.31670002,0.3362,0.13670000000000002,0.07369999999999999
south asia (wid),2009,0.2102,0.3236,0.33239998,0.1338,0.0764
south asia (wid),2010,0.21050000000000002,0.335,0.32440002,0.13009999,0.08040001000000002
south asia (wid),2011,0.20850000000000002,0.3505,0.3146,0.12639999,0.08210001000000003
south asia (wid),2012,0.21550000000000002,0.33020000000000005,0.3232,0.1311,0.08440000000000003
south asia (wid),2013,0.2165,0.3271,0.3247,0.13160001,0.08489999000000001
south asia (wid),2014,0.2163,0.3357,0.31869999,0.1292,0.08709999999999998
south asia (wid),2015,0.21300000000000002,0.3385,0.31720001000000003,0.1313,0.08170000000000002
south asia (wid),2016,0.214,0.33739998,0.31720001000000003,0.13140000000000002,0.08259999999999998
south asia (wid),2017,0.2139,0.3376,0.31690002,0.13150001,0.08239999
south asia (wid),2018,0.2121,0.33829998000000006,0.31619999,0.13349999,0.07860001
south asia (wid),2019,0.20970001,0.3394,0.31690002,0.13400001,0.07569999999999999
south asia (wid),2020,0.21289999,0.3367,0.3179,0.13240000999999998,0.08049998000000003
south asia (wid),2021,0.20710001,0.33880000000000005,0.3208,0.13330001,0.0738
south asia (wid),2022,0.20600000000000002,0.33799999999999997,0.3216,0.1344,0.07160000000000002
south korea,1980,0.08130000000000001,0.23109998999999998,0.46640000000000004,0.2212,-0.1399
south korea,1981,0.08130000000000001,0.23109998999999998,0.46640000000000004,0.2212,-0.1399
south korea,1982,0.08130000000000001,0.23109998999999998,0.46640000000000004,0.2212,-0.1399
south korea,1983,0.0802,0.2233,0.4568,0.23970001,-0.15950001
south korea,1984,0.08070001,0.2197,0.45629997000000005,0.2434,-0.16269999000000002
south korea,1985,0.08120001,0.2161,0.45549999999999996,0.24710000000000001,-0.16589999
south korea,1986,0.0817,0.2125,0.4548,0.25099998,-0.16929998000000002
south korea,1987,0.08220000000000001,0.20880001,0.4543,0.2548,-0.17260000000000003
south korea,1988,0.08269999500000001,0.20500000000000002,0.4536,0.2588,-0.17610000499999995
south korea,1989,0.0833,0.201,0.4529,0.26280000000000003,-0.17950000000000005
south korea,1990,0.08380000000000001,0.19710000000000003,0.4523,0.2669,-0.1831
south korea,1991,0.0866,0.19829999999999998,0.46380000000000005,0.2514,-0.1648
south korea,1992,0.077299995,0.1955,0.45559998,0.2716,-0.194300005
south korea,1993,0.0709,0.1973,0.4596,0.2722,-0.20129999999999998
south korea,1994,0.065,0.19859998999999998,0.4636,0.2727,-0.2077
south korea,1995,0.0596,0.1993,0.4678,0.2733,-0.2137
south korea,1996,0.0558,0.2039,0.4823,0.2582,-0.20239999999999997
south korea,1997,0.057699999999999994,0.2054,0.4704,0.26660002,-0.20890002
south korea,1998,0.061,0.2108,0.4687,0.2594,-0.19840000000000002
south korea,1999,0.0644,0.2159,0.4672,0.25240002,-0.18800002
south korea,2000,0.0681,0.2206,0.4656,0.2457,-0.1776
south korea,2001,0.0719,0.22490002,0.46409999999999996,0.2391,-0.16720000000000002
south korea,2002,0.076,0.22869999,0.4625,0.2327,-0.1567
south korea,2003,0.08030001,0.2322,0.4611,0.22640000000000002,-0.14609999
south korea,2004,0.0848,0.2353,0.4595,0.22039999999999998,-0.1356
south korea,2005,0.08960000000000001,0.2379,0.45809998,0.21449998999999997,-0.12489998999999996
south korea,2006,0.0954,0.24180000000000001,0.46,0.2029,-0.1075
south korea,2007,0.0874,0.2395,0.4687,0.2045,-0.11709999999999998
south korea,2008,0.1024,0.2509,0.4537,0.19300001000000003,-0.09060001000000002
south korea,2009,0.0929,0.24190000000000003,0.46390000000000003,0.20119999,-0.10829999
south korea,2010,0.11570000000000001,0.24869999,0.4399,0.1957,-0.08
south korea,2011,0.0947,0.26289999000000003,0.44430000000000003,0.19820000000000002,-0.10350000000000001
south korea,2012,0.10220000000000001,0.25350002,0.4424,0.20190000000000002,-0.09970000000000001
south korea,2013,0.09889999,0.24730000000000002,0.4491,0.2047,-0.10580001
south korea,2014,0.1067,0.2408,0.4497,0.2027,-0.09599999999999999
south korea,2015,0.0977,0.2268,0.4571,0.2184,-0.12070000000000002
south korea,2016,0.1164,0.2514,0.43700000000000006,0.1952,-0.07880000000000001
south korea,2022,0.10480000499999999,0.2207,0.45520000000000005,0.21920000000000003,-0.11439999500000005
south sudan,2009,0.14200001,0.35190002,0.39649998,0.1097,0.032300010000000004
south sudan,2016,0.15530001000000002,0.3448,0.38070000000000004,0.1191,0.03620001000000002
south sudan,2022,0.14200001,0.35190002,0.39649998,0.1097,0.032300010000000004
south-east asia (wid),1980,0.2223,0.3286,0.3502,0.09880000000000001,0.12349999999999998
south-east asia (wid),1981,0.2217,0.3264,0.35159999999999997,0.1003,0.12140000000000001
south-east asia (wid),1982,0.2232,0.3258,0.3505,0.10059999,0.12260001000000001
south-east asia (wid),1983,0.22260000000000002,0.32270000000000004,0.3522,0.1026,0.12000000000000002
south-east asia (wid),1984,0.222,0.3214,0.35159999999999997,0.10490000000000001,0.1171
south-east asia (wid),1985,0.2197,0.32030003,0.35370003,0.10629999,0.11340001000000001
south-east asia (wid),1986,0.2188,0.3216,0.35440002,0.105,0.1138
south-east asia (wid),1987,0.2207,0.322,0.35479999999999995,0.1026,0.11810000000000001
south-east asia (wid),1988,0.2225,0.32770000000000005,0.3515,0.0983,0.1242
south-east asia (wid),1989,0.22190000000000001,0.3318,0.34940002,0.09700001000000001,0.12489999
south-east asia (wid),1990,0.22160000000000002,0.3369,0.3462,0.09519999999999999,0.1264
south-east asia (wid),1991,0.22640000000000002,0.33799999999999997,0.3423,0.0934,0.133
south-east asia (wid),1992,0.2299,0.33829998000000006,0.33880000000000005,0.09309999,0.13680001
south-east asia (wid),1993,0.2277,0.33309998,0.344,0.0953,0.13240000000000002
south-east asia (wid),1994,0.2268,0.3343,0.3453,0.09369999999999999,0.1331
south-east asia (wid),1995,0.22949999,0.3346,0.3433,0.0926,0.13689998999999997
south-east asia (wid),1996,0.23440000000000003,0.3311,0.3422,0.09230000000000001,0.1421
south-east asia (wid),1997,0.22310001000000002,0.3254,0.3506,0.1008,0.12230001000000001
south-east asia (wid),1998,0.21050000000000002,0.3171,0.36129997,0.1112,0.09930000000000003
south-east asia (wid),1999,0.2207,0.31560001,0.3525,0.1112,0.10950000000000001
south-east asia (wid),2000,0.2168,0.3121,0.3601,0.11110001000000001,0.10569998999999998
south-east asia (wid),2001,0.2195,0.308,0.36399997999999995,0.10849999,0.11100001
south-east asia (wid),2002,0.2152,0.3105,0.36329998,0.111,0.1042
south-east asia (wid),2003,0.2165,0.31119999,0.3618,0.1106,0.1059
south-east asia (wid),2004,0.2193,0.31420002,0.3572,0.1093,0.11
south-east asia (wid),2005,0.22030000000000002,0.31510002,0.3561,0.1086,0.11170000000000002
south-east asia (wid),2006,0.21739999999999998,0.3155,0.3552,0.11200001000000001,0.10539998999999997
south-east asia (wid),2007,0.2164,0.31690002,0.3557,0.1109,0.10550000000000001
south-east asia (wid),2008,0.22550001000000003,0.3196,0.3502,0.10470000000000002,0.12080001000000001
south-east asia (wid),2009,0.22350000000000003,0.3154,0.35600002000000003,0.1052,0.11830000000000003
south-east asia (wid),2010,0.21359999,0.31099998,0.3657,0.10980000499999999,0.103799985
south-east asia (wid),2011,0.21259998,0.31320000000000003,0.3641,0.11,0.10259998
south-east asia (wid),2012,0.2102,0.312,0.3643,0.1135,0.0967
south-east asia (wid),2013,0.20500000000000002,0.3059,0.37210000000000004,0.11699999999999999,0.08800000000000002
south-east asia (wid),2014,0.2054,0.3061,0.371,0.11750000000000001,0.08789999999999999
south-east asia (wid),2015,0.2049,0.3079,0.36899997999999995,0.1182,0.0867
south-east asia (wid),2016,0.1924,0.30869999,0.378,0.12090000000000001,0.07149999999999998
south-east asia (wid),2017,0.19140001,0.3043,0.3841,0.12030001000000001,0.0711
south-east asia (wid),2018,0.1948,0.31690002,0.3762,0.11220000000000001,0.08259999999999999
south-east asia (wid),2019,0.1924,0.3102,0.3832,0.1142,0.07819999999999999
south-east asia (wid),2020,0.18350000000000002,0.32350002000000005,0.38,0.113,0.07050000000000002
south-east asia (wid),2021,0.19090000000000001,0.315,0.3761,0.11800000000000001,0.0729
south-east asia (wid),2022,0.18920000000000003,0.3152,0.3775,0.11800000000000001,0.07120000000000003
spain,1981,0.11460000000000001,0.2464,0.4065,0.2325,-0.1179
spain,1982,0.1149,0.24779999,0.41460003,0.22280000000000003,-0.10790000000000002
spain,1983,0.11130000000000001,0.2497,0.41960000000000003,0.2194,-0.1081
spain,1984,0.11,0.25189999,0.41840000000000005,0.2197,-0.1097
spain,1985,0.1116,0.25189999,0.42539997,0.2111,-0.0995
spain,1986,0.1193,0.25619999,0.42119999999999996,0.20329999999999998,-0.08399999999999998
spain,1987,0.11980000499999999,0.2557,0.41670001999999995,0.2079,-0.08809999500000001
spain,1988,0.1201,0.2577,0.4165,0.2057,-0.0856
spain,1989,0.1236,0.26269999,0.4133,0.20029999,-0.07669999000000001
spain,1990,0.11860001,0.26,0.42200000000000004,0.19939999,-0.08079998
spain,1991,0.1161,0.2552,0.42489998,0.20379999999999998,-0.08769999999999999
